loss,accuracy,lr
0.000619645,0.999824107,0.015625
0.000959175,0.999758124,0.015625
0.000727473,0.999824107,0.015625
0.00076251,0.999714136,0.015625
0.000780443,0.999714136,0.015625
0.000926231,0.999780118,0.015625
0.000900683,0.999758124,0.015625
0.000547945,0.999802113,0.015625
0.001151564,0.999560237,0.015625
0.00074279,0.999802113,0.015625
0.000597256,0.999890029,0.015625
0.000671328,0.999780118,0.015625
0.00073701,0.999824107,0.015625
0.000942194,0.999692142,0.015625
0.000719937,0.999758124,0.015625
0.000840269,0.999714136,0.015625
0.000806641,0.999758124,0.015625
0.000792662,0.99973613,0.015625
0.000871074,0.999670148,0.015625
0.000724365,0.999758124,0.015625
0.000575631,0.999890029,0.015625
0.00075595,0.999802113,0.015625
0.001051972,0.999560237,0.015625
0.00066159,0.999824107,0.015625
0.000921039,0.999692142,0.015625
0.000910215,0.999692142,0.015625
0.000526566,0.999890029,0.015625
0.00065698,0.999802113,0.015625
0.000837287,0.99973613,0.015625
0.00069224,0.999758124,0.015625
0.000780438,0.999802113,0.015625
0.001017442,0.999758124,0.015625
0.000944638,0.99973613,0.015625
0.000603532,0.999780118,0.015625
0.000693484,0.999758124,0.015625
0.00083966,0.99973613,0.015625
0.000651364,0.999802113,0.0078125
0.000750501,0.999802113,0.0078125
0.000943644,0.99973613,0.0078125
0.000834286,0.99973613,0.0078125
0.000950125,0.999648154,0.0078125
0.000544404,0.999802113,0.0078125
0.000703044,0.999846101,0.0078125
0.000817315,0.999780118,0.0078125
0.000792906,0.99973613,0.0078125
0.000568704,0.999890029,0.0078125
0.000997183,0.999670148,0.0078125
0.001229564,0.999648154,0.0078125
0.00114025,0.999714136,0.0078125
0.000618926,0.999758124,0.0078125
0.000788911,0.999780118,0.0078125
0.000793863,0.999780118,0.0078125
0.000881629,0.999714136,0.0078125
0.000641654,0.999670148,0.0078125
0.000859483,0.99973613,0.0078125
0.000814001,0.999692142,0.0078125
0.000823713,0.99973613,0.0078125
0.000870635,0.999780118,0.0078125
0.00086768,0.999714136,0.0078125
0.000667626,0.999824107,0.0078125
0.000675552,0.999824107,0.0078125
0.00062912,0.999846101,0.0078125
0.000894854,0.999758124,0.0078125
0.000937539,0.999714136,0.0078125
0.000789239,0.999780118,0.0078125
0.000640975,0.999846101,0.0078125
0.001025261,0.99973613,0.0078125
0.000965191,0.999648154,0.0078125
0.000959968,0.99962616,0.0078125
0.00097275,0.999692142,0.0078125
0.000783174,0.999714136,0.0078125
0.000705477,0.999824107,0.0078125
0.000707746,0.999780118,0.0078125
0.000771833,0.999758124,0.0078125
0.000850854,0.999692142,0.0078125
0.000673869,0.999824107,0.0078125
0.000865304,0.999780118,0.0078125
0.000684179,0.999802113,0.0078125
0.000642424,0.99973613,0.0078125
0.000626252,0.999824107,0.0078125
0.000923021,0.999670148,0.0078125
0.000640167,0.999912024,0.0078125
0.000785353,0.99973613,0.0078125
0.000673631,0.999846101,0.0078125
0.000922724,0.999758124,0.0078125
0.000821313,0.999714136,0.0078125
0.000627822,0.999802113,0.00390625
0.001025366,0.999670148,0.00390625
0.000863435,0.999780118,0.00390625
0.000976508,0.999692142,0.00390625
0.000728656,0.99973613,0.00390625
0.000747271,0.99973613,0.00390625
0.000781952,0.999758124,0.00390625
0.000866947,0.999714136,0.00390625
0.001414443,0.999604166,0.00390625
0.000675369,0.999780118,0.00390625
0.000724315,0.99973613,0.00390625
0.000994949,0.999714136,0.00390625
0.000737789,0.999758124,0.00390625
0.000827016,0.99973613,0.00390625
0.000603607,0.999780118,0.00390625
0.00071332,0.999846101,0.00390625
0.000789513,0.999692142,0.00390625
0.000844036,0.999604166,0.00390625
0.000632027,0.999868035,0.00390625
0.000736105,0.999824107,0.00390625
0.000652105,0.999758124,0.00390625
0.001041718,0.999714136,0.00390625
0.000783941,0.99973613,0.00390625
0.000787836,0.999780118,0.00390625
0.000657514,0.999846101,0.00390625
0.000934792,0.999692142,0.00390625
0.000847152,0.99973613,0.00390625
0.000792269,0.999692142,0.00390625
0.000557783,0.999846101,0.00390625
0.000602448,0.999780118,0.00390625
0.000824824,0.999758124,0.00390625
0.000726393,0.999780118,0.00390625
0.000758951,0.999758124,0.00390625
0.000914926,0.999714136,0.00390625
0.000735785,0.999802113,0.00390625
0.000666581,0.999802113,0.00390625
0.000831092,0.999802113,0.00390625
0.000922648,0.999758124,0.00390625
0.000964092,0.999692142,0.00390625
0.000805585,0.999758124,0.00390625
0.000671004,0.999846101,0.00390625
0.000842381,0.999670148,0.00390625
0.000659739,0.999890029,0.00390625
0.000649628,0.999846101,0.00390625
0.000790615,0.99973613,0.00390625
0.000767274,0.999802113,0.00390625
0.000695093,0.999824107,0.00390625
0.000748331,0.999802113,0.00390625
0.000843176,0.999758124,0.00390625
0.000575467,0.999824107,0.00390625
0.000796321,0.999802113,0.001953125
0.000684608,0.999824107,0.001953125
0.000718552,0.99973613,0.001953125
0.000837348,0.999758124,0.001953125
0.000863591,0.99973613,0.001953125
0.000583457,0.999802113,0.001953125
0.000613565,0.999780118,0.001953125
0.000883815,0.999648154,0.001953125
0.000750619,0.999670148,0.001953125
0.000747541,0.999758124,0.001953125
0.000788536,0.999824107,0.001953125
0.000773475,0.999758124,0.001953125
0.000813146,0.999758124,0.001953125
0.00105462,0.999670148,0.001953125
0.00086258,0.999758124,0.001953125
0.000673401,0.999802113,0.001953125
0.001037358,0.999780118,0.001953125
0.00070305,0.999824107,0.001953125
0.00051938,0.999868035,0.001953125
0.000645021,0.999846101,0.001953125
0.00080382,0.999648154,0.001953125
0.000792904,0.999780118,0.001953125
0.000716813,0.999802113,0.001953125
0.001136421,0.99962616,0.001953125
0.000799345,0.99973613,0.001953125
0.000636411,0.999758124,0.001953125
0.000909565,0.999714136,0.001953125
0.000908553,0.99973613,0.001953125
0.000704743,0.999824107,0.001953125
0.000932975,0.999780118,0.001953125
0.000789183,0.999780118,0.001953125
0.00073897,0.999802113,0.001953125
0.000694474,0.999802113,0.001953125
0.000811604,0.999758124,0.001953125
0.000666292,0.999802113,0.001953125
0.000582106,0.999846101,0.001953125
0.000857234,0.999780118,0.001953125
0.000687287,0.999846101,0.001953125
0.00086869,0.999758124,0.001953125
0.000645164,0.999868035,0.001953125
0.000778971,0.999802113,0.001953125
0.000638408,0.999802113,0.001953125
0.000794296,0.999758124,0.001953125
0.000641408,0.999758124,0.001953125
0.000874064,0.99973613,0.001953125
0.000522428,0.999890029,0.001953125
0.000810263,0.99973613,0.001953125
0.00095297,0.999648154,0.001953125
0.001173996,0.999714136,0.001953125
0.00115509,0.999714136,0.001953125
0.000872311,0.999758124,0.000976563
0.000451575,0.999956012,0.000976563
0.000788855,0.999802113,0.000976563
0.000791796,0.999714136,0.000976563
0.000630799,0.999912024,0.000976563
0.000993926,0.99962616,0.000976563
0.000871259,0.99973613,0.000976563
0.00073246,0.99973613,0.000976563
0.000840661,0.999714136,0.000976563
0.000954575,0.999714136,0.000976563
0.000857006,0.999670148,0.000976563
0.000709758,0.999802113,0.000976563
0.00104666,0.999758124,0.000976563
0.000695321,0.999868035,0.000976563
0.000682224,0.999802113,0.000976563
0.00082433,0.99973613,0.000976563
0.000922215,0.999648154,0.000976563
0.000680461,0.999758124,0.000976563
0.000566449,0.999868035,0.000976563
0.000627404,0.999868035,0.000976563
0.000571524,0.999890029,0.000976563
0.000884425,0.999758124,0.000976563
0.000808202,0.999824107,0.000976563
0.000809239,0.999714136,0.000976563
0.000579125,0.999846101,0.000976563
0.000674661,0.999846101,0.000976563
0.000668252,0.999846101,0.000976563
0.000807049,0.999846101,0.000976563
0.000687391,0.999802113,0.000976563
0.000726193,0.999780118,0.000976563
0.000829136,0.999758124,0.000976563
0.000545005,0.999868035,0.000976563
0.001172743,0.999670148,0.000976563
0.000716426,0.99973613,0.000976563
0.000977184,0.999670148,0.000976563
0.000857509,0.99973613,0.000976563
0.000680533,0.999802113,0.000976563
0.000633825,0.999890029,0.000976563
0.000830382,0.999758124,0.000976563
0.000758774,0.999802113,0.000976563
0.000663832,0.999846101,0.000976563
0.000932905,0.99962616,0.000976563
0.000680398,0.999846101,0.000976563
0.000873817,0.999780118,0.000976563
0.000665079,0.999780118,0.000976563
0.000851247,0.999692142,0.000976563
0.000729904,0.999780118,0.000976563
0.001068894,0.999648154,0.000976563
0.00077361,0.999758124,0.000976563
0.000993195,0.999604166,0.000976563
0.000639669,0.999868035,0.000976563
0.000704015,0.999780118,0.000976563
0.00073737,0.999802113,0.000488281
0.000763341,0.999758124,0.000488281
0.001176122,0.999758124,0.000488281
0.00071164,0.999758124,0.000488281
0.00073686,0.999868035,0.000488281
0.000849487,0.999758124,0.000488281
0.000941272,0.999758124,0.000488281
0.000958757,0.999670148,0.000488281
0.000724975,0.999802113,0.000488281
0.000820007,0.999648154,0.000488281
0.000557317,0.999846101,0.000488281
0.000824806,0.999758124,0.000488281
0.000839816,0.99973613,0.000488281
0.00068291,0.999890029,0.000488281
0.00079894,0.999780118,0.000488281
0.000759748,0.999780118,0.000488281
0.000643969,0.999868035,0.000488281
0.00073742,0.999780118,0.000488281
0.001027159,0.999692142,0.000488281
0.000688353,0.999780118,0.000488281
0.000942249,0.999780118,0.000488281
0.00067634,0.999780118,0.000488281
0.000840481,0.999670148,0.000488281
0.000501108,0.999912024,0.000488281
0.00083869,0.999692142,0.000488281
0.000701466,0.999802113,0.000488281
0.000699365,0.999824107,0.000488281
0.000756641,0.999758124,0.000488281
0.000687723,0.999802113,0.000488281
0.000874917,0.99973613,0.000488281
0.000738623,0.999758124,0.000488281
0.001120678,0.999758124,0.000488281
0.000840166,0.99973613,0.000488281
0.000674183,0.999758124,0.000488281
0.000697299,0.999780118,0.000488281
0.000950319,0.999780118,0.000488281
0.000953119,0.999692142,0.000488281
0.000665133,0.999824107,0.000488281
0.000869289,0.999692142,0.000488281
0.00060565,0.999846101,0.000488281
0.000765712,0.999824107,0.000488281
0.000879138,0.999780118,0.000488281
0.000732122,0.999802113,0.000488281
0.000617471,0.999868035,0.000488281
0.001103226,0.999758124,0.000488281
0.000709189,0.999802113,0.000488281
0.000789362,0.999758124,0.000488281
0.00069865,0.999780118,0.000488281
0.000878885,0.99973613,0.000488281
0.000884186,0.999780118,0.000488281
0.001155116,0.99962616,0.000244141
0.001283391,0.999692142,0.000244141
0.000713216,0.999824107,0.000244141
0.00066191,0.999780118,0.000244141
0.00085993,0.999670148,0.000244141
0.000628501,0.999824107,0.000244141
0.000760008,0.999868035,0.000244141
0.000589386,0.999846101,0.000244141
0.000702503,0.999824107,0.000244141
0.000960003,0.999758124,0.000244141
0.000881056,0.999714136,0.000244141
0.000679993,0.999846101,0.000244141
0.000631226,0.999802113,0.000244141
0.001010836,0.999670148,0.000244141
0.000951538,0.999604166,0.000244141
0.000600704,0.999868035,0.000244141
0.00061861,0.999846101,0.000244141
0.00083353,0.99973613,0.000244141
0.00066143,0.999802113,0.000244141
0.000610464,0.999802113,0.000244141
0.000796675,0.999802113,0.000244141
0.000796112,0.999824107,0.000244141
0.000660342,0.999780118,0.000244141
0.000843104,0.999670148,0.000244141
0.000846056,0.999648154,0.000244141
0.001021932,0.999670148,0.000244141
0.000662756,0.999802113,0.000244141
0.00108548,0.999714136,0.000244141
0.00066213,0.999802113,0.000244141
0.00068972,0.999824107,0.000244141
0.000844013,0.999780118,0.000244141
0.000853933,0.999758124,0.000244141
0.000610189,0.999846101,0.000244141
0.000780919,0.999714136,0.000244141
0.000893708,0.999758124,0.000244141
0.000671896,0.999802113,0.000244141
0.000819604,0.999780118,0.000244141
0.001171221,0.999692142,0.000244141
0.000711694,0.999780118,0.000244141
0.000650296,0.999824107,0.000244141
0.000820674,0.999868035,0.000244141
0.000798825,0.99973613,0.000244141
0.000905059,0.999758124,0.000244141
0.000526432,0.999912024,0.000244141
0.000869596,0.99973613,0.000244141
0.000800239,0.999802113,0.000244141
0.000607978,0.999780118,0.000244141
0.000701597,0.999802113,0.000244141
0.000706455,0.999780118,0.000244141
0.000880665,0.999714136,0.000244141
0.000834957,0.99973613,0.00012207
0.000906738,0.999780118,0.00012207
0.000630554,0.999846101,0.00012207
0.000644795,0.999846101,0.00012207
0.000873099,0.999714136,0.00012207
0.0008621,0.999714136,0.00012207
0.000839411,0.999802113,0.00012207
0.000845049,0.999692142,0.00012207
0.000728967,0.999780118,0.00012207
0.001396157,0.999538243,0.00012207
0.000738012,0.999824107,0.00012207
0.000688686,0.999802113,0.00012207
0.000797918,0.999758124,0.00012207
0.000858942,0.999692142,0.00012207
0.000646984,0.999758124,0.00012207
0.000824099,0.99973613,0.00012207
0.000955327,0.999780118,0.00012207
0.000762373,0.999714136,0.00012207
0.001051186,0.999714136,0.00012207
0.000629616,0.999802113,0.00012207
0.000847527,0.999758124,0.00012207
0.000983111,0.99973613,0.00012207
0.000826187,0.99962616,0.00012207
0.000823819,0.999780118,0.00012207
0.000831828,0.999802113,0.00012207
0.000681472,0.999824107,0.00012207
0.000651642,0.999758124,0.00012207
0.000901327,0.999648154,0.00012207
0.000836378,0.99973613,0.00012207
0.000719587,0.999780118,0.00012207
0.000779245,0.999890029,0.00012207
0.000711909,0.999846101,0.00012207
0.000792048,0.999824107,0.00012207
0.000526259,0.999824107,0.00012207
0.00081851,0.999780118,0.00012207
0.000686772,0.999824107,0.00012207
0.000727585,0.999780118,0.00012207
0.000742306,0.999780118,0.00012207
0.00062589,0.999868035,0.00012207
0.000650641,0.999780118,0.00012207
0.000947423,0.999648154,0.00012207
0.000994281,0.999648154,0.00012207
0.000653218,0.999824107,0.00012207
0.000875804,0.999758124,0.00012207
0.00069254,0.99973613,0.00012207
0.000482836,0.999890029,0.00012207
0.000674825,0.999802113,0.00012207
0.000936238,0.999780118,0.00012207
0.000593376,0.999846101,0.00012207
0.000544441,0.999868035,0.00012207
0.000727064,0.999780118,1.00E-04
0.000762568,0.999780118,1.00E-04
0.0010158,0.999824107,1.00E-04
0.000652948,0.999802113,1.00E-04
0.00078615,0.999824107,1.00E-04
0.000738819,0.999780118,1.00E-04
0.000974879,0.99962616,1.00E-04
0.000564714,0.999868035,1.00E-04
0.000659134,0.999846101,1.00E-04
0.000749022,0.99973613,1.00E-04
0.000635667,0.999758124,1.00E-04
0.00106982,0.99962616,1.00E-04
0.000796057,0.999780118,1.00E-04
0.000704176,0.999802113,1.00E-04
0.000856685,0.999670148,1.00E-04
0.000762386,0.999846101,1.00E-04
0.000773798,0.999824107,1.00E-04
0.000813037,0.99973613,1.00E-04
0.000997881,0.999692142,1.00E-04
0.000736841,0.999758124,1.00E-04
0.000750107,0.999714136,1.00E-04
0.000878955,0.99973613,1.00E-04
0.000576935,0.999868035,1.00E-04
0.000924516,0.999758124,1.00E-04
0.000770697,0.99973613,1.00E-04
0.000848104,0.999758124,1.00E-04
0.000648029,0.999802113,1.00E-04
0.0006872,0.999802113,1.00E-04
0.000764687,0.999802113,1.00E-04
0.00086703,0.999780118,1.00E-04
0.000759606,0.999824107,1.00E-04
0.000623885,0.999824107,1.00E-04
0.000968889,0.999714136,1.00E-04
0.000736295,0.99973613,1.00E-04
0.000792952,0.999780118,1.00E-04
0.000604919,0.999780118,1.00E-04
0.000616087,0.999824107,1.00E-04
0.00084749,0.999780118,1.00E-04
0.000998342,0.999714136,1.00E-04
0.00061159,0.999846101,1.00E-04
0.000708275,0.99973613,1.00E-04
0.000695186,0.999868035,1.00E-04
0.000622572,0.999890029,1.00E-04
0.000999177,0.999670148,1.00E-04
0.001083604,0.999802113,1.00E-04
0.000633369,0.999824107,1.00E-04
0.000735011,0.999758124,1.00E-04
0.000636215,0.999890029,1.00E-04
0.000608773,0.999802113,1.00E-04
0.000528587,0.999890029,1.00E-04
0.000684223,0.999802113,1.00E-04
0.000676438,0.999802113,1.00E-04
0.000844233,0.999714136,1.00E-04
0.000643461,0.999824107,1.00E-04
0.000788904,0.999780118,1.00E-04
0.000716108,0.999802113,1.00E-04
0.000595813,0.999868035,1.00E-04
0.001060747,0.99973613,1.00E-04
0.000699651,0.999780118,1.00E-04
0.000771634,0.999780118,1.00E-04
0.000949062,0.999758124,1.00E-04
0.000550541,0.999890029,1.00E-04
0.000849369,0.999692142,1.00E-04
0.000762742,0.999758124,1.00E-04
0.001135621,0.999582171,1.00E-04
0.000703003,0.99973613,1.00E-04
0.000752042,0.999758124,1.00E-04
0.000700773,0.999824107,1.00E-04
0.000769591,0.999824107,1.00E-04
0.000577556,0.999824107,1.00E-04
0.000727463,0.999802113,1.00E-04
0.000534488,0.999868035,1.00E-04
0.000747347,0.999868035,1.00E-04
0.000958587,0.999714136,1.00E-04
0.000636576,0.999802113,1.00E-04
0.000976313,0.999780118,1.00E-04
0.00068356,0.999758124,1.00E-04
0.000785326,0.999758124,1.00E-04
0.000702334,0.999824107,1.00E-04
0.000650657,0.999802113,1.00E-04
0.000966142,0.999670148,1.00E-04
0.000705951,0.999802113,1.00E-04
0.000697445,0.999802113,1.00E-04
0.000620066,0.999846101,1.00E-04
0.001025353,0.99962616,1.00E-04
0.00076016,0.999802113,1.00E-04
0.001066068,0.999758124,1.00E-04
0.000778409,0.999758124,1.00E-04
0.000803292,0.999802113,1.00E-04
0.000973927,0.999714136,1.00E-04
0.000860753,0.999780118,1.00E-04
0.00096344,0.999670148,1.00E-04
0.000869857,0.99973613,1.00E-04
0.000647855,0.999846101,1.00E-04
0.000618573,0.999824107,1.00E-04
0.001012114,0.99962616,1.00E-04
0.00094907,0.999780118,1.00E-04
0.000651326,0.999802113,1.00E-04
0.000841764,0.999802113,1.00E-04
0.000996604,0.999648154,1.00E-04
0.000771476,0.99973613,1.00E-04
0.000808736,0.999758124,1.00E-04
0.000757896,0.999824107,1.00E-04
0.000831453,0.999780118,1.00E-04
0.000689856,0.999802113,1.00E-04
0.000922683,0.999692142,1.00E-04
0.000734746,0.999780118,1.00E-04
0.000790999,0.99973613,1.00E-04
0.000656299,0.999824107,1.00E-04
0.000993722,0.999604166,1.00E-04
0.000698884,0.999802113,1.00E-04
0.000690738,0.999780118,1.00E-04
0.000757362,0.999846101,1.00E-04
0.000717619,0.99973613,1.00E-04
0.000723465,0.99973613,1.00E-04
0.000928945,0.99973613,1.00E-04
0.000657727,0.99973613,1.00E-04
0.000812491,0.999758124,1.00E-04
0.000647169,0.999824107,1.00E-04
0.000855104,0.999692142,1.00E-04
0.000731175,0.999780118,1.00E-04
0.000702483,0.999780118,1.00E-04
0.000962201,0.999780118,1.00E-04
0.000640695,0.999824107,1.00E-04
0.000736094,0.999758124,1.00E-04
0.000741654,0.999758124,1.00E-04
0.000733394,0.999758124,1.00E-04
0.000881593,0.999758124,1.00E-04
0.00068792,0.999824107,1.00E-04
0.000744425,0.999692142,1.00E-04
0.000729011,0.999802113,1.00E-04
0.000793434,0.999758124,1.00E-04
0.000739948,0.999868035,1.00E-04
0.000596875,0.999890029,1.00E-04
0.000701243,0.999802113,1.00E-04
0.000690913,0.999758124,1.00E-04
0.00085424,0.99973613,1.00E-04
0.000627068,0.999846101,1.00E-04
0.000452143,0.999912024,1.00E-04
0.000642005,0.999912024,1.00E-04
0.000609293,0.999824107,1.00E-04
0.000797658,0.999670148,1.00E-04
0.000789865,0.999692142,1.00E-04
0.000931993,0.99973613,1.00E-04
0.000542362,0.999824107,1.00E-04
0.000630034,0.999846101,1.00E-04
0.000736393,0.999780118,1.00E-04
0.00076045,0.999824107,1.00E-04
0.000792407,0.99973613,1.00E-04
0.000661822,0.999802113,1.00E-04
0.000954814,0.999648154,1.00E-04
0.00057688,0.999868035,1.00E-04
0.000796087,0.999846101,1.00E-04
0.000670779,0.999846101,1.00E-04
0.000945703,0.99973613,1.00E-04
0.000729327,0.999824107,1.00E-04
0.000802375,0.99973613,1.00E-04
0.000878928,0.99973613,1.00E-04
0.000726992,0.999846101,1.00E-04
0.000768344,0.999692142,1.00E-04
0.000725816,0.999758124,1.00E-04
0.000819868,0.999802113,1.00E-04
0.000738025,0.999802113,1.00E-04
0.000778096,0.999780118,1.00E-04
0.000659884,0.999846101,1.00E-04
0.000620123,0.999758124,1.00E-04
0.000599149,0.999846101,1.00E-04
0.000949025,0.999780118,1.00E-04
0.000851258,0.999758124,1.00E-04
0.000930187,0.999758124,1.00E-04
0.00100781,0.999648154,1.00E-04
0.000680994,0.999868035,1.00E-04
0.000775953,0.999780118,1.00E-04
0.000627197,0.999802113,1.00E-04
0.000771821,0.999714136,1.00E-04
0.000804645,0.99973613,1.00E-04
0.00094102,0.999648154,1.00E-04
0.000817589,0.999868035,1.00E-04
0.000876442,0.999758124,1.00E-04
0.00087298,0.999714136,1.00E-04
0.00078917,0.99973613,1.00E-04
0.000753113,0.999802113,1.00E-04
0.000687767,0.999802113,1.00E-04
0.000616058,0.999846101,1.00E-04
0.000529789,0.999868035,1.00E-04
0.000598581,0.999890029,1.00E-04
0.000714391,0.99973613,1.00E-04
0.000537364,0.999868035,1.00E-04
0.000666133,0.999890029,1.00E-04
0.000723267,0.999846101,1.00E-04
0.000747897,0.99973613,1.00E-04
0.000717919,0.999802113,1.00E-04
0.000607734,0.999824107,1.00E-04
0.000696717,0.999780118,1.00E-04
0.000695867,0.999780118,1.00E-04
0.000677477,0.999824107,1.00E-04
0.00072069,0.999780118,1.00E-04
0.000813424,0.999802113,1.00E-04
0.000720054,0.999780118,1.00E-04
0.000893794,0.99973613,1.00E-04
0.000644584,0.999868035,1.00E-04
0.000683669,0.999802113,1.00E-04
0.000871115,0.999714136,1.00E-04
0.000748414,0.99973613,1.00E-04
0.000725426,0.999780118,1.00E-04
0.000743354,0.999802113,1.00E-04
0.000791196,0.999802113,1.00E-04
0.000712895,0.999868035,1.00E-04
0.000698952,0.999802113,1.00E-04
0.000750546,0.99973613,1.00E-04
0.00078778,0.999802113,1.00E-04
0.000724003,0.999780118,1.00E-04
0.000731421,0.999824107,1.00E-04
0.000927541,0.999692142,1.00E-04
0.000557266,0.999824107,1.00E-04
0.00106632,0.999692142,1.00E-04
0.00113385,0.999582171,1.00E-04
0.000641167,0.999824107,1.00E-04
0.000702627,0.999824107,1.00E-04
0.000665229,0.999824107,1.00E-04
0.000679341,0.999846101,1.00E-04
0.000666433,0.999890029,1.00E-04
0.000606967,0.999846101,1.00E-04
0.000689769,0.999780118,1.00E-04
0.000882242,0.999758124,1.00E-04
0.00097561,0.999582171,1.00E-04
0.000864819,0.999758124,1.00E-04
0.000891072,0.99962616,1.00E-04
0.000503491,0.999890029,1.00E-04
0.000812648,0.999758124,1.00E-04
0.00065581,0.999824107,1.00E-04
0.001120798,0.999692142,1.00E-04
0.00057005,0.999868035,1.00E-04
0.000740944,0.999780118,1.00E-04
0.000584325,0.999846101,1.00E-04
0.000610548,0.999846101,1.00E-04
0.000713174,0.999758124,1.00E-04
0.000768017,0.999802113,1.00E-04
0.000676709,0.999824107,1.00E-04
0.000670699,0.99973613,1.00E-04
0.000736383,0.999802113,1.00E-04
0.00062319,0.999846101,1.00E-04
0.00076412,0.999758124,1.00E-04
0.000722444,0.999758124,1.00E-04
0.000962546,0.99962616,1.00E-04
0.000798305,0.999758124,1.00E-04
0.001042509,0.999648154,1.00E-04
0.000829764,0.999714136,1.00E-04
0.001004516,0.999714136,1.00E-04
0.000800732,0.99973613,1.00E-04
0.000973337,0.999692142,1.00E-04
0.001036495,0.999714136,1.00E-04
0.001003362,0.999714136,1.00E-04
0.00084118,0.999714136,1.00E-04
0.000851742,0.999714136,1.00E-04
0.000715489,0.999802113,1.00E-04
0.000727612,0.999758124,1.00E-04
0.00092704,0.999758124,1.00E-04
0.000668562,0.999780118,1.00E-04
0.000619097,0.999846101,1.00E-04
0.001003918,0.999714136,1.00E-04
0.00059304,0.999846101,1.00E-04
0.000962062,0.999670148,1.00E-04
0.000961101,0.999714136,1.00E-04
0.000892863,0.999692142,1.00E-04
0.000747312,0.999780118,1.00E-04
0.000682109,0.999780118,1.00E-04
0.000860914,0.999714136,1.00E-04
0.000893854,0.999670148,1.00E-04
0.000779991,0.99973613,1.00E-04
0.000808461,0.999714136,1.00E-04
0.000724385,0.999802113,1.00E-04
0.000994206,0.999692142,1.00E-04
0.000738017,0.999890029,1.00E-04
0.000860415,0.999780118,1.00E-04
0.000852211,0.999648154,1.00E-04
0.00078531,0.999824107,1.00E-04
0.000736373,0.999802113,1.00E-04
0.00084485,0.999758124,1.00E-04
0.000497925,0.999868035,1.00E-04
0.000570003,0.999868035,1.00E-04
0.000709991,0.999780118,1.00E-04
0.000849447,0.99973613,1.00E-04
0.000698911,0.999780118,1.00E-04
0.000746912,0.999824107,1.00E-04
0.000837978,0.999780118,1.00E-04
0.000764571,0.99973613,1.00E-04
0.00105541,0.99962616,1.00E-04
0.000705575,0.999846101,1.00E-04
0.000864649,0.999714136,1.00E-04
0.000519364,0.999934018,1.00E-04
0.000662362,0.999758124,1.00E-04
0.000948951,0.999692142,1.00E-04
0.000935337,0.999670148,1.00E-04
0.000729625,0.999780118,1.00E-04
0.000714693,0.999802113,1.00E-04
0.000596877,0.999868035,1.00E-04
0.000783369,0.999758124,1.00E-04
0.000860032,0.999802113,1.00E-04
0.000860082,0.999824107,1.00E-04
